dhanClientId,tradingSymbol,securityId,positionType,exchangeSegment,productType,buyAvg,costPrice,buyQty,sellAvg,sellQty,netQty,realizedProfit,unrealizedProfit,rbiReferenceRate,multiplier,carryForwardBuyQty,carryForwardSellQty,carryForwardBuyValue,carryForwardSellValue,dayBuyQty,daySellQty,dayBuyValue,daySellValue,drvExpiryDate,drvOptionType,drvStrikePrice,crossCurrency
1100227754,NIFTY-Sep2023-19600-CE,85852,CLOSED,NSE_FNO,BO,48.55,48.55,50,70.55,50,0,0.0,0.0,1.0,1000,0,0,0.0,0.0,50,50,2427.5,3527.5,2023-09-28,CALL,19600.0,False
1100227754,NIFTY-Sep2023-19600-CE,85852,CLOSED,NSE_FNO,INTRADAY,58.5,58.5,50,59.15,50,0,0.0,0.0,1.0,1000,0,0,0.0,0.0,50,50,2925.0,2957.5,2023-09-28,CALL,19600.0,False
1100227754,NIFTY-Sep2023-19600-PE,85868,CLOSED,NSE_FNO,BO,63.45,63.45,50,48.35,50,0,0.0,0.0,1.0,1000,0,0,0.0,0.0,50,50,3172.5,2417.5,2023-09-28,PUT,19600.0,False
1100227754,NIFTY-Sep2023-19600-PE,85868,CLOSED,NSE_FNO,INTRADAY,64.58,64.575,100,63.48,100,0,0.0,0.0,1.0,1000,0,0,0.0,0.0,100,100,6457.5,6347.5,2023-09-28,PUT,19600.0,False
1100227754,NIFTY-Sep2023-19650-CE,85869,LONG,NSE_FNO,BO,58.28,58.28333,150,59.7,100,50,0.0,0.0,1.0,1000,0,0,0.0,0.0,150,100,8742.5,5970.0,2023-09-28,CALL,19650.0,False
1100227754,NIFTY-Sep2023-19650-PE,85870,LONG,NSE_FNO,BO,48.33,48.33333,150,48.42,100,50,0.0,0.0,1.0,1000,0,0,0.0,0.0,150,100,7250.0,4842.5,2023-09-28,PUT,19650.0,False
